"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0X230","2020-05-05 15:00:00","29.000","224.000","3.300","30.100","0.650","1006.800","","0.000","8.700","220.000","","31.600","","24.400",""
"C0B010","2020-05-05 15:00:00","38.000","77.000","3.000","27.600","0.830","1000.800","","0.000","-99.000","-99.000","-99.000","30.600","","24.000",""
"C0R490","2020-05-05 15:00:00","49.000","200.000","1.100","33.600","0.430","1002.800","","0.000","7.100","235.000","","34.000","","25.000",""
"C0V440","2020-05-05 15:00:00","27.000","225.000","0.800","32.100","0.620","1005.800","","0.000","-99.000","-99.000","-99.000","32.800","","25.400",""
"C0SA40","2020-05-05 15:00:00","200.000","280.000","0.700","31.000","0.560","984.500","","0.000","-99.000","-99.000","-99.000","32.300","","20.400",""
"C0Z280","2020-05-05 15:00:00","224.000","66.000","2.300","30.200","0.620","982.900","","0.000","-99.000","-99.000","-99.000","32.600","","20.600",""
"C0Z070","2020-05-05 15:00:00","247.000","25.000","2.600","31.400","0.650","978.900","","0.000","-99.000","-99.000","-99.000","33.700","","21.000",""
"CM0180","2020-05-05 15:00:00","313.000","113.000","1.100","32.000","0.530","974.600","","0.000","-99.000","-99.000","-99.000","34.200","","21.100",""
"C0T9N0","2020-05-05 15:00:00","261.000","269.000","1.700","32.600","0.520","977.600","","0.000","-99.000","-99.000","-99.000","32.600","","20.000",""
"C0R800","2020-05-05 15:00:00","131.000","293.000","1.700","29.500","0.680","993.700","","0.000","8.100","264.000","","31.800","","22.300",""
"C0R720","2020-05-05 15:00:00","214.000","275.000","6.000","30.800","0.520","984.400","","0.000","12.100","275.000","","32.700","","23.800",""
"C0V650","2020-05-05 15:00:00","28.000","253.000","4.900","28.600","0.810","1008.200","","0.000","-99.000","-99.000","-99.000","28.900","","25.200",""
"C0R830","2020-05-05 15:00:00","383.000","255.000","2.300","28.700","0.570","965.100","","0.000","9.700","235.000","","30.200","","21.500",""
"C0H9C0","2020-05-05 15:00:00","3402.000","319.000","1.500","8.100","0.950","678.000","","0.000","-99.000","-99.000","-99.000","12.800","","7.000",""
"C0U780","2020-05-05 15:00:00","15.000","38.000","0.800","30.500","0.650","1006.300","","0.000","-99.000","-99.000","-99.000","31.200","","24.000",""
"C0U760","2020-05-05 15:00:00","22.000","0.000","0.000","30.100","0.670","1006.800","","0.000","-99.000","-99.000","-99.000","31.100","","21.000",""
"C0X290","2020-05-05 15:00:00","10.000","230.000","4.300","29.100","0.780","1007.800","","0.000","-99.000","-99.000","-99.000","29.800","","25.400",""
"C0E830","2020-05-05 15:00:00","37.000","228.000","3.700","28.300","0.730","1003.600","","0.000","10.900","217.000","","31.300","","25.000",""
"C0K330","2020-05-05 15:00:00","38.000","245.000","2.100","31.100","0.600","1003.700","","0.000","9.300","272.000","","32.600","","25.500",""
"C0D580","2020-05-05 15:00:00","120.000","303.000","0.400","28.300","0.710","993.500","","0.000","-99.000","-99.000","-99.000","31.800","","21.700",""
"C0R640","2020-05-05 15:00:00","21.000","267.000","2.900","29.200","0.770","1007.000","","0.000","-99.000","-99.000","-99.000","29.800","","25.600",""
"C0E810","2020-05-05 15:00:00","53.000","216.000","1.800","29.400","0.760","1002.400","","0.000","8.900","192.000","","32.200","","23.100",""
"C0G830","2020-05-05 15:00:00","27.000","224.000","5.700","30.800","0.860","1004.400","","0.000","-99.000","-99.000","-99.000","32.500","","26.000",""
"C0A550","2020-05-05 15:00:00","422.000","0.000","0.000","25.400","0.920","962.000","","0.000","-99.000","-99.000","-99.000","28.900","","17.700",""
"C0G750","2020-05-05 15:00:00","31.000","205.000","2.500","30.500","0.710","1005.700","","-99.000","-99.000","-99.000","-99.000","32.300","","24.800",""
"C0Z270","2020-05-05 15:00:00","343.000","82.000","2.400","26.300","0.850","970.200","","0.000","-99.000","-99.000","-99.000","27.000","","22.400",""
"C0UA30","2020-05-05 15:00:00","1397.000","0.000","0.000","21.500","0.990","858.600","","0.000","-99.000","-99.000","-99.000","24.400","","18.300",""
"C0I080","2020-05-05 15:00:00","536.000","333.000","0.600","32.100","0.580","951.600","","0.000","-99.000","-99.000","-99.000","34.600","","19.900",""
"C0UA00","2020-05-05 15:00:00","392.000","119.000","1.700","28.800","0.700","965.500","","0.000","-99.000","-99.000","-99.000","33.500","","19.500",""
"C0AD40","2020-05-05 15:00:00","32.000","268.000","1.400","30.700","0.650","1003.100","","0.000","-99.000","-99.000","-99.000","33.300","","24.400",""
"C0S660","2020-05-05 15:00:00","794.000","68.000","1.200","28.600","0.580","922.100","","0.000","-99.000","-99.000","-99.000","29.100","","18.400",""
"C0M640","2020-05-05 15:00:00","155.000","270.000","4.400","30.700","0.610","990.800","","0.000","-99.000","-99.000","-99.000","32.800","","23.600",""
"C0R660","2020-05-05 15:00:00","20.000","330.000","2.100","29.300","0.750","1007.700","","0.000","-99.000","-99.000","-99.000","29.300","","24.500",""
"C0UA10","2020-05-05 15:00:00","1711.000","0.000","0.100","19.000","1.000","830.400","","0.000","-99.000","-99.000","-99.000","24.400","","13.500",""
"C0V770","2020-05-05 15:00:00","26.000","280.000","2.000","30.900","0.600","1006.200","","0.000","-99.000","-99.000","-99.000","32.400","","25.100",""
"C0E730","2020-05-05 15:00:00","26.000","253.000","1.100","30.200","0.650","1002.700","","0.000","8.200","326.000","","32.900","","23.800",""
"C0V810","2020-05-05 15:00:00","32.000","282.000","4.400","28.900","0.750","1004.700","","0.000","-99.000","-99.000","-99.000","29.600","","26.000",""
"C0A9C0","2020-05-05 15:00:00","35.000","324.000","2.400","29.800","0.690","1003.600","","0.000","8.300","39.000","","33.000","","26.100",""
"C0X310","2020-05-05 15:00:00","9.000","227.000","5.100","28.900","0.750","1008.700","","0.000","-99.000","-99.000","-99.000","29.800","","26.100",""
"C0K280","2020-05-05 15:00:00","23.000","223.000","5.700","29.900","0.710","1008.100","","0.000","-99.000","-99.000","-99.000","31.600","","23.700",""
"C0M650","2020-05-05 15:00:00","20.000","228.000","1.700","29.700","0.690","1006.900","","0.000","10.100","219.000","","31.100","","24.000",""
"C0S910","2020-05-05 15:00:00","212.000","278.000","8.200","27.500","0.990","985.600","","0.000","14.100","306.000","","29.100","","24.500",""
"C0D570","2020-05-05 15:00:00","15.000","234.000","1.600","28.500","0.780","1005.500","","0.000","6.800","282.000","","31.200","","23.000",""
"C0M710","2020-05-05 15:00:00","15.000","215.000","2.300","29.100","0.740","1007.300","","0.000","7.700","213.000","","29.700","","25.200",""
"C0V490","2020-05-05 15:00:00","20.000","226.000","2.000","29.100","0.770","1007.400","","0.000","-99.000","-99.000","-99.000","30.100","","26.400",""
"C0E870","2020-05-05 15:00:00","34.000","258.000","4.500","29.200","0.660","1004.800","","0.000","11.900","263.000","","33.100","","24.300",""
"C0M800","2020-05-05 15:00:00","440.000","273.000","2.800","31.200","0.570","960.100","","0.000","-99.000","-99.000","-99.000","32.700","","20.400",""
"C0A570","2020-05-05 15:00:00","360.000","0.000","0.200","27.900","0.770","967.700","","0.000","-99.000","-99.000","-99.000","31.200","","20.600",""
"C0S790","2020-05-05 15:00:00","236.000","65.000","1.100","32.200","0.600","981.700","","0.000","-99.000","-99.000","-99.000","33.300","","22.700",""
"C0D590","2020-05-05 15:00:00","143.000","208.000","3.200","27.100","0.820","992.000","","0.000","8.800","221.000","","30.000","","23.500",""
"C0R740","2020-05-05 15:00:00","58.000","288.000","3.300","28.900","0.730","1003.100","","0.000","-99.000","-99.000","-99.000","29.300","","23.300",""
"C0C700","2020-05-05 15:00:00","151.000","262.000","2.200","28.600","0.680","990.400","","0.000","9.500","264.000","","31.600","","25.200",""
"C0W130","2020-05-05 15:00:00","18.000","195.000","3.500","27.100","0.820","1005.800","","0.000","-99.000","-99.000","-99.000","27.200","","24.900",""
"C0F9R0","2020-05-05 15:00:00","20.000","255.000","5.200","28.600","0.960","1006.900","","0.000","-99.000","-99.000","-99.000","30.900","","25.200",""
"C0V660","2020-05-05 15:00:00","25.000","252.000","3.200","30.200","0.680","1006.700","","0.000","8.700","263.000","","30.900","","25.500",""
"C0G780","2020-05-05 15:00:00","27.000","262.000","4.800","30.000","0.750","1005.300","","0.000","-99.000","-99.000","-99.000","31.700","","25.600",""
"C0C590","2020-05-05 15:00:00","72.000","228.000","4.500","27.600","0.760","998.000","","0.000","9.900","235.000","","30.900","","23.600",""
"C0I520","2020-05-05 15:00:00","3860.000","-99.000","-99.000","5.200","0.890","643.400","","-99.000","-99.000","-99.000","-99.000","8.100","","4.400",""
"C0M790","2020-05-05 15:00:00","15.000","244.000","4.200","29.700","0.680","1005.700","","0.000","10.200","248.000","","32.000","","25.100",""
"C0R130","2020-05-05 15:00:00","1040.000","256.000","1.800","28.900","0.590","895.400","","0.000","-99.000","-99.000","-99.000","30.200","","20.500",""
"C0AH30","2020-05-05 15:00:00","755.000","350.000","2.400","23.300","0.960","925.000","","0.000","-99.000","-99.000","-99.000","27.300","","20.600",""
"C0X170","2020-05-05 15:00:00","50.000","265.000","2.900","31.400","0.600","1002.800","","0.000","-99.000","-99.000","-99.000","32.700","","24.400",""
"C0K291","2020-05-05 15:00:00","8.000","226.000","4.100","29.400","0.730","1008.100","","0.000","9.300","208.000","","29.800","","24.800",""
"C0D480","2020-05-05 15:00:00","223.000","240.000","2.300","27.400","0.750","981.400","","0.000","-99.000","-99.000","-99.000","31.300","","22.000",""
"C0F0C0","2020-05-05 15:00:00","983.000","-99.000","-99.000","-99.000","-99.000","-99.000","","-99.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0U860","2020-05-05 15:00:00","5.000","63.000","2.700","29.700","0.760","1007.300","","0.000","-99.000","-99.000","-99.000","31.300","","23.900",""
"C0UA50","2020-05-05 15:00:00","808.000","196.000","1.000","23.900","0.890","919.900","","0.000","-99.000","-99.000","-99.000","25.700","","19.700",""
"C0X320","2020-05-05 15:00:00","30.000","243.000","4.300","32.200","0.570","1004.700","","0.000","-99.000","-99.000","-99.000","34.600","","23.200",""
"C0T960","2020-05-05 15:00:00","120.000","142.000","1.600","31.300","0.680","994.100","","0.000","-99.000","-99.000","-99.000","32.500","","19.600",""
"C0SA80","2020-05-05 15:00:00","136.000","235.000","2.600","33.600","0.470","990.300","","0.000","10.600","221.000","","34.700","","21.500",""
"C0E780","2020-05-05 15:00:00","160.000","278.000","1.400","30.100","0.690","989.400","","0.000","-99.000","-99.000","-99.000","33.800","","24.600",""
"C0F9Q0","2020-05-05 15:00:00","149.000","252.000","4.500","28.900","0.790","990.300","","0.000","-99.000","-99.000","-99.000","32.200","","24.500",""
"C0F9X0","2020-05-05 15:00:00","166.000","259.000","4.600","28.700","0.780","989.600","","0.000","-99.000","-99.000","-99.000","31.100","","24.600",""
"C0F0D0","2020-05-05 15:00:00","3171.000","157.000","4.300","11.200","0.810","698.300","","0.000","-99.000","-99.000","-99.000","17.200","","7.700",""
"C0S730","2020-05-05 15:00:00","110.000","222.000","3.100","29.000","0.710","993.700","","0.000","11.000","257.000","","29.000","","24.600",""
"C0T790","2020-05-05 15:00:00","2830.000","278.000","0.500","16.600","0.660","727.400","","0.000","-99.000","-99.000","-99.000","22.200","","11.100",""
"C0V750","2020-05-05 15:00:00","50.000","239.000","3.600","29.900","0.740","1004.700","","0.000","-99.000","-99.000","-99.000","30.600","","25.800",""
"C0K530","2020-05-05 15:00:00","12.000","236.000","4.700","28.500","0.760","1007.300","","0.000","10.900","220.000","","30.100","","24.500",""
"C0M780","2020-05-05 15:00:00","30.000","275.000","4.900","29.900","0.690","1005.500","","0.000","-99.000","-99.000","-99.000","32.600","","24.400",""
"C0V360","2020-05-05 15:00:00","94.000","251.000","3.000","32.400","0.500","998.100","","0.000","-99.000","-99.000","-99.000","34.300","","21.000",""
"C0K510","2020-05-05 15:00:00","10.000","230.000","5.000","29.200","0.710","1006.800","","0.000","-99.000","-99.000","-99.000","30.600","","24.500",""
"C0D650","2020-05-05 15:00:00","97.000","251.000","4.400","28.200","0.720","996.100","","0.000","12.700","258.000","","30.200","","24.400",""
"C0U910","2020-05-05 15:00:00","17.000","70.000","1.700","30.000","0.660","1005.500","","0.000","-99.000","-99.000","-99.000","31.000","","23.900",""
"C0U600","2020-05-05 15:00:00","10.000","77.000","1.400","27.900","0.860","1006.400","","0.000","-99.000","-99.000","-99.000","29.800","","22.900",""
"C0G820","2020-05-05 15:00:00","29.000","246.000","2.400","32.200","0.630","1004.800","","0.000","10.300","250.000","","33.600","","25.700",""
"C0R590","2020-05-05 15:00:00","72.000","252.000","4.100","32.100","0.570","1000.400","","0.000","-99.000","-99.000","-99.000","32.400","","24.400",""
"C0A9E0","2020-05-05 15:00:00","26.000","359.000","3.500","28.700","0.730","1004.500","","0.000","-99.000","-99.000","-99.000","33.000","","26.100",""
"C0R480","2020-05-05 15:00:00","57.000","208.000","1.900","32.400","0.530","1001.700","","0.000","-99.000","-99.000","-99.000","32.700","","24.000",""
"C0X300","2020-05-05 15:00:00","70.000","264.000","2.300","31.800","0.610","1000.300","","0.000","7.600","273.000","","33.800","","23.100",""
"C0U970","2020-05-05 15:00:00","7.000","86.000","1.400","28.000","0.780","1008.000","","0.000","-99.000","-99.000","-99.000","29.500","","24.200",""
"C0SA90","2020-05-05 15:00:00","497.000","284.000","1.300","28.500","0.570","952.000","","0.000","-99.000","-99.000","-99.000","29.500","","22.000",""
"C0R750","2020-05-05 15:00:00","551.000","273.000","6.400","26.300","0.780","947.400","","0.000","12.500","285.000","","28.700","","20.600",""
"C0R340","2020-05-05 15:00:00","230.000","215.000","2.800","30.700","0.530","982.400","","0.000","-99.000","-99.000","-99.000","31.200","","20.700",""
"C0M750","2020-05-05 15:00:00","10.000","234.000","4.100","28.800","0.760","1007.700","","0.000","-99.000","-99.000","-99.000","29.900","","25.900",""
"C0I110","2020-05-05 15:00:00","161.000","253.000","2.300","32.900","0.600","990.700","","0.000","10.500","328.000","","34.400","","23.800",""
"C0V370","2020-05-05 15:00:00","74.000","261.000","1.600","32.500","0.530","1001.100","","0.000","-99.000","-99.000","-99.000","34.500","","22.600",""
"C0C690","2020-05-05 15:00:00","242.000","290.000","1.400","27.800","0.630","980.300","","0.000","-99.000","-99.000","-99.000","31.100","","23.600",""
"C0A540","2020-05-05 15:00:00","401.000","0.000","0.000","25.900","0.840","964.600","","0.000","-99.000","-99.000","-99.000","29.200","","19.600",""
"C0SA60","2020-05-05 15:00:00","6.000","63.000","1.400","32.300","0.600","1004.900","","0.000","-99.000","-99.000","-99.000","32.700","","22.900",""
"C0H950","2020-05-05 15:00:00","192.000","257.000","0.900","32.600","0.600","986.900","","0.000","-99.000","-99.000","-99.000","33.900","","22.900",""
"C0O960","2020-05-05 15:00:00","112.000","222.000","2.600","31.200","0.560","995.100","","0.000","-99.000","-99.000","-99.000","32.400","","23.700",""
"C0E880","2020-05-05 15:00:00","507.000","235.000","3.300","26.000","0.980","952.300","","0.000","9.000","261.000","","30.300","","21.800",""
"C0AH10","2020-05-05 15:00:00","30.000","28.000","1.700","30.300","0.780","1003.100","","0.000","-99.000","-99.000","-99.000","33.300","","25.800",""
"C0R820","2020-05-05 15:00:00","588.000","258.000","0.500","32.100","0.540","945.900","","0.000","-99.000","-99.000","-99.000","32.400","","20.200",""
"C0R680","2020-05-05 15:00:00","13.000","255.000","6.400","31.700","0.540","1007.000","","0.000","13.900","273.000","","33.000","","23.000",""
"C0X210","2020-05-05 15:00:00","38.000","249.000","4.000","31.100","0.600","1002.600","","0.000","-99.000","-99.000","-99.000","33.200","","24.000",""
"C0D430","2020-05-05 15:00:00","87.000","219.000","0.500","29.600","0.720","996.100","","0.000","-99.000","-99.000","-99.000","34.400","","22.400",""
"C0AD30","2020-05-05 15:00:00","20.000","355.000","2.000","29.500","0.690","1003.100","","0.000","-99.000","-99.000","-99.000","32.500","","26.400",""
"C0R240","2020-05-05 15:00:00","87.000","250.000","1.800","32.300","0.520","998.900","","0.000","-99.000","-99.000","-99.000","33.100","","22.600",""
"C0AI30","2020-05-05 15:00:00","26.000","329.000","2.700","29.800","0.800","1004.600","","0.000","-99.000","-99.000","-99.000","32.400","","26.400",""
"C0U960","2020-05-05 15:00:00","1885.000","32.000","1.700","19.800","0.870","812.500","","0.000","-99.000","-99.000","-99.000","22.300","","9.700",""
"C0T9E0","2020-05-05 15:00:00","415.000","186.000","1.000","27.400","0.730","963.100","","0.000","-99.000","-99.000","-99.000","29.100","","20.900",""
"C0D550","2020-05-05 15:00:00","1956.000","0.000","0.200","20.700","0.790","810.000","","0.000","-99.000","-99.000","-99.000","23.600","","13.800",""
"C0C630","2020-05-05 15:00:00","209.000","255.000","4.700","28.500","0.670","983.600","","0.000","-99.000","-99.000","-99.000","31.100","","23.700",""
